local_id,source_key,title,authors,first_author,year,doi,pmid,pmcid,arxiv,venue,volume,issue,pages,publisher,lang,url,confidence,status,provenance,last_checked,parents,abstract,keywords,open_access,doc_type,hit_openalex,hit_crossref,hit_semanticscholar,match_strategy,winner_source,field_sources,filled_by_source_counts,resolver_notes
A001,manualforthestatetraitanxietyinventory,Manual for the State-Trait Anxiety Inventory,Charles D. Spielberger; Richard L. Gorsuch; Robert E. Lushene,Charles D. Spielberger,1970.0,https://openalex.org/W1607171655,,,,,,,,,en,,0.9,resolved,openalex,2026-08-16T22:28:34Z,X001,"The STAI serves as an indicator of two types of anxiety, the state and trait anxiety, and measure the severity of the overall anxiety level.The STAI, which is appropriate for those who have at least a sixth grade reading level, contains four-point Likert items. The instrument is divided into two sections, each having twenty questions. Approximately 15 minutes are required for adults to complete the both STAI. The number on the scale is positively correlated to the anxiety related to in the question.",Anxiety; Likert scale; State-Trait Anxiety Inventory; Psychology; Trait; Clinical psychology; Trait anxiety; Psychiatry; Developmental psychology; Computer science; Programming language,False,article,True,False,False,title,openalex,"{'doi': 'openalex', 'lang': 'heuristic'}","{'openalex': 1, 'heuristic': 1}",X001.R000 resolved | hits:OA | winner:openalex | filled:doi:OP; lang:HE | missing:-
A433,101007s1086201594803,Dyadic Attunement and Physiological Synchrony During Mother-Child Interactions: An Exploratory Study in Children With and Without Externalizing Behavior Problems,Steven Woltering; Victoria Lishak; Brittney Elliott; Leonardo Ferraro; Isabela Granic,Steven Woltering,2015.0,10.1007/s10862-015-9480-3,,,,Journal of Psychopathology and Behavioral Assessment,37,4,624-633,Springer Science and Business Media LLC,en,https://doi.org/10.1007/s10862-015-9480-3,0.9,resolved,openalex,2026-08-16T22:34:01Z,X013,"We investigated whether synchrony at a physiological level (i.e., real-time correspondence of biological indices between two individuals) related to observed levels of dyadic attunement (i.e., levels of connectedness, joint attention, and reciprocity), and whether these measures could distinguish between mother-child dyads with and without clinical levels of externalizing behavioral problems. Eighty-three clinical and 35 nonclinical dyads (7–12&nbsp;years-old) discussed a contentious topic preceded and followed by a positive topic while their heart rates were recorded. Changes in dyadic attunement from the last discussion relative to the first were taken as an index of how well dyads ‘repaired’ their relationship. Results showed that clinical dyads had lower levels of dyadic attunement across all discussions compared to nonclinical dyads. Evidence that physiological synchrony could distinguish clinical from nonclinical dyads, however, was merely suggestive. Physiological synchrony was sensitive to the emotional context of the discussions as more dyads demonstrated physiological synchrony in the last compared to the first discussion. Moreover, dyads who demonstrated physiological synchrony also showed higher levels of repair. The outcomes of this study suggest that physiological synchrony between mothers and their children is sensitive to emotional context during interactions, and particularly during periods of repair when dyads more actively reconnect with each other after a negative interaction.",Attunement; Psychology; Developmental psychology; Context (archaeology); Reciprocity (cultural anthropology); Strange situation; Social psychology; Attachment theory; Biology; Medicine; Alternative medicine; Pathology,False,article,True,True,False,doi,,"{'venue': 'crossref', 'volume': 'crossref', 'issue': 'crossref', 'pages': 'crossref', 'publisher': 'crossref', 'url': 'crossref', 'lang': 'crossref', 'abstract': 'unpaywall'}","{'crossref': 7, 'unpaywall': 1}","X013.R000 resolved | hits:OA,CR | winner:- | filled:venue:CR; lang:CR; abstract:UN | missing:-"
A434,101111j146989861986tb00618x,Cardiovascular Responses of Adolescents During a Naturally Occurring Stressor and Their Behavioral and Psychophysiological Predictors,Karen A. Matthews; Stephen B. Manuck; Patrice G. Saab,Karen A. Matthews,1986.0,10.1111/j.1469-8986.1986.tb00618.x,https://pubmed.ncbi.nlm.nih.gov/3704076,,,Psychophysiology,23,2,198-209,Wiley,en,https://doi.org/10.1111/j.1469-8986.1986.tb00618.x,0.9,resolved,openalex,2026-08-16T22:34:03Z,X013,"ABSTRACT The present investigation examined the behavioral and psychophysiological characteristics of 23 adolescents who differed in levels of blood pressure and heart rate prior to and following a naturally occurring stressor–giving a required five‐minute speech in a high school English class. Measured characteristics were Type A behavior, hostility and anger, trait anxiety, family history of hypertension, and blood pressure and heart rate responses to three standardized laboratory stressors (serial subtraction, star‐tracing, and handgrip tasks). Results showed that anxious adolescents achieved elevated levels of systolic blood pressure and heart rate during public speaking relative to the next English class, whereas angry adolescents achieved elevated levels of diastolic blood pressure. Those adolescents who exhibited exaggerated increases in the cardiovascular measures while performing laboratory tasks also achieved elevated levels of blood pressure and/or heart rate during the naturally occurring stressor, but the strength of the relationships varied across tasks and physiological parameters. These findings should be viewed as tentative because of the uniqueness and size of the sample.",Heart rate; Stressor; Blood pressure; Psychology; Anger; Hostility; Anxiety; Developmental psychology; Clinical psychology; Cardiology; Audiology; Internal medicine,False,article,True,True,False,doi,,"{'venue': 'crossref', 'volume': 'crossref', 'issue': 'crossref', 'pages': 'crossref', 'publisher': 'crossref', 'url': 'crossref', 'lang': 'crossref'}",{'crossref': 7},"X013.R000 resolved | hits:OA,CR | winner:- | filled:venue:CR; lang:CR | missing:-"
A435,101016016517819090074f,"Differences in heart rate and blood pressure in children with conduct disorder, major depression, and separation anxiety",Graham A. Rogeness; Claudio Cepeda; Carlos A. Macedo; Charles J. Fisher; William R. Harris,Graham A. Rogeness,1990.0,10.1016/0165-1781(90)90074-f,https://pubmed.ncbi.nlm.nih.gov/2243897,,,Psychiatry Research,33,2,199-206,Elsevier BV,en,https://doi.org/10.1016/0165-1781(90)90074-f,0.9,resolved,openalex,2026-08-16T22:34:03Z,X013,,Blood pressure; Anxiety; Heart rate; Major depressive disorder; Generalized anxiety disorder; Depression (economics); Anxiety disorder; Separation anxiety disorder; Conduct disorder; Medicine; Cardiology; Psychiatry,False,article,True,True,False,doi,,"{'venue': 'crossref', 'volume': 'crossref', 'issue': 'crossref', 'pages': 'crossref', 'publisher': 'crossref', 'url': 'crossref', 'lang': 'crossref'}",{'crossref': 7},"X013.R000 resolved | hits:OA,CR | winner:- | filled:venue:CR; lang:CR | missing:abstract"
A436,101111j146989861993tb02086x,Autonomic activity in boys with disruptive behavior disorders,Theodore P. Zahn; Markus J.P. Kruesi,Theodore P. Zahn,1993.0,10.1111/j.1469-8986.1993.tb02086.x,https://pubmed.ncbi.nlm.nih.gov/8248452,,,Psychophysiology,30,6,605-614,Wiley,en,https://doi.org/10.1111/j.1469-8986.1993.tb02086.x,0.9,resolved,openalex,2026-08-16T22:34:05Z,X013,"Skin conductance (SC) and heart rate (HR) were measured during rest, a series of tones, and a reaction time task in 34 boys with disruptive behavior disorder to ascertain (a) if this broadly defined group differed from control boys (n = 33) and (b) if there were differences within the spectrum related to component diagnoses or to target behaviors. Disruptive boys had higher resting HR than controls, due largely to those without a subdiagnosis of conduct disorder. Disruptive boys showed a smaller increment in SC response frequency for task instructions. They did not show a general deficit in phasic SC reactivity but habituated to signal stimuli at a faster rate than did controls. However, their SC response latencies were shorter despite slower motor reaction time. Responsivity variables were similar in boys with and without a subdiagnosis of conduct disorder. The data are not compatible with the hypothesis of low autonomic nervous system (ANS) baselines in disruptive boys but partially suggest low ANS reactivity. They generally support the validity of the disruptive behavior disorder spectrum. Correlations with measures of aggression and impulsivity suggest that individual differences within the spectrum might be more fruitfully described by behavior dimensions than by conventional subdiagnosis.",Psychology; Impulsivity; Aggression; Developmental psychology; Skin conductance; Conduct disorder; Reactivity (psychology); Audiology; Autonomic nervous system; Heart rate; Clinical psychology; Internal medicine,False,article,True,True,False,doi,,"{'venue': 'crossref', 'volume': 'crossref', 'issue': 'crossref', 'pages': 'crossref', 'publisher': 'crossref', 'url': 'crossref', 'lang': 'crossref'}",{'crossref': 7},"X013.R000 resolved | hits:OA,CR | winner:- | filled:venue:CR; lang:CR | missing:-"
A437,1010970000458320001000000010,Early Childhood Heart Rate Does Not Predict Externalizing Behavior Problems at Age 7 Years,CAROL A. VAN HULLE; Robin P. Corley; Carolyn Zahn‐Waxler; Jerome Kagan; John K. Hewitt,CAROL A. VAN HULLE,2000.0,10.1097/00004583-200010000-00010,https://pubmed.ncbi.nlm.nih.gov/11026177,,,Journal of the American Academy of Child &amp; Adolescent Psychiatry,39,10,1238-1244,Elsevier BV,en,https://doi.org/10.1097/00004583-200010000-00010,0.9,resolved,openalex,2026-08-16T22:34:05Z,X013,,CBCL; Child Behavior Checklist; Heart rate; Psychology; Developmental psychology; Medicine; Internal medicine; Blood pressure,False,article,True,True,False,doi,,"{'venue': 'crossref', 'volume': 'crossref', 'issue': 'crossref', 'pages': 'crossref', 'publisher': 'crossref', 'url': 'crossref', 'lang': 'crossref'}",{'crossref': 7},"X013.R000 resolved | hits:OA,CR | winner:- | filled:venue:CR; lang:CR | missing:abstract"
A438,101016jjaac201605012,Internalizing/Externalizing Problems: Review and Recommendations for Clinical and Research Applications,Thomas M. Achenbach; Masha Y. Ivanova; Leslie Rescorla; Lori V. Turner; Robert R. Althoff,Thomas M. Achenbach,2016.0,10.1016/j.jaac.2016.05.012,https://pubmed.ncbi.nlm.nih.gov/27453078,,,Journal of the American Academy of Child &amp; Adolescent Psychiatry,55,8,647-656,Elsevier BV,en,https://doi.org/10.1016/j.jaac.2016.05.012,0.9,resolved,openalex,2026-08-16T22:34:06Z,X013,,Psychology; Socioeconomic status; Clinical psychology; Standardization; Ethnic group; Population; Developmental psychology; Applied psychology; Medicine; Environmental health; Anthropology; Political science,False,article,True,True,False,doi,,"{'venue': 'crossref', 'volume': 'crossref', 'issue': 'crossref', 'pages': 'crossref', 'publisher': 'crossref', 'url': 'crossref', 'lang': 'crossref'}",{'crossref': 7},"X013.R000 resolved | hits:OA,CR | winner:- | filled:venue:CR; lang:CR | missing:abstract"
A439,1011770272431692012002002,Development and Validation of an Early Adolescent Temperament Measure,Deborah M. Capaldi; Mary K. Rothbart,Deborah M. Capaldi,1992.0,10.1177/0272431692012002002,,,,The Journal of Early Adolescence,12,2,153-173,SAGE Publications,en,https://doi.org/10.1177/0272431692012002002,0.9,resolved,openalex,2026-08-16T22:34:07Z,X013,"Two studies were employed to develop a self-report temperament measure for the early adolescent period. The measure was based on the work of Rothbart and colleagues with adults and focused on emotionality, reactivity, and self-regulation. In Study 1, 97 middle school students (SO girls and 47 boys), aged 11 to 14 years, completed the Early Adolescent Temperament Questionnaire (EATQ). In addition, 93 parents reported on their adolescent's temperament. Analyses assessing scale reliability, dimensionality, and discriminant validity were conducted. Two of the EATQ's 14 scales were eliminated, and 2 were collapsed to form 1 scale; 92 of the original 168 items were retained after these analyses. The 11 final scales assessed fear, irritability, shyness, sadness, high-intensity pleasure, low-intensity pleasure, sensitivity, autonomic reactivity, motor activation, activity level, and attention. Alphas for the)) scales were high, and average convergence between parent report and adolescent report for the scales was .29. Three factors were identified in an analysis of the remaining 11 scale scores: negative emotion and somatic arousal, positive emotion and sensitivity, and high intensity pleasure or sensation seeking. In Study 2, participants were 64 boys and 64 girls, aged 11 to 14 years. Scale reliability and the factor structure of the modified adolescent scale were replicated in Study 2. In addition, eight scales from other measures were administered to assess convergent validity of the scales, and retests were conducted. Retest stability was high, and correlations with parallel scales averaged .50, indicating scale validity. Results indicate that the EATQ provides reliable and valid assessment of 1) dimensions of temperament for early adolescents.",Psychology; Temperament; Developmental psychology; Discriminant validity; Pleasure; Shyness; Convergent validity; Test validity; Sadness; Scale (ratio); Irritability; Sensation seeking,False,article,True,True,False,doi,,"{'venue': 'crossref', 'volume': 'crossref', 'issue': 'crossref', 'pages': 'crossref', 'publisher': 'crossref', 'url': 'crossref', 'lang': 'crossref'}",{'crossref': 7},"X013.R000 resolved | hits:OA,CR | winner:- | filled:venue:CR; lang:CR | missing:-"
A440,1011111469761000034,"Annotation: The role of prefrontal deficits, low autonomic arousal, and early health factors in the development of antisocial and aggressive behavior in children",Adrian Raine,Adrian Raine,2002.0,10.1111/1469-7610.00034,https://pubmed.ncbi.nlm.nih.gov/12030589,,,Journal of Child Psychology and Psychiatry,43,4,417-434,Wiley,en,https://doi.org/10.1111/1469-7610.00034,0.9,resolved,openalex,2026-08-16T22:34:07Z,X013,"BACKGROUND: This article selectively reviews the biological bases of antisocial and aggressive behavior in children with a focus on low autonomic functioning, prefrontal deficits, and early health factors. RESULTS: Low resting heart rate is thought to be the best-replicated biological correlate of antisocial and aggressive behavior in child and adolescent populations and may reflect reduced noradrenergic functioning and a fearless, stimulation-seeking temperament. Evidence from neuropsychological, neurological, and brain imaging studies converges on the conclusion that prefrontal structural and functional deficits are related to antisocial, aggressive behavior throughout the lifespan. A prefrontal dysfunction theory of antisocial behavior is advanced. This argues that social and executive function demands of late adolescence overload the late developing prefrontal cortex, giving rise to prefrontal dysfunction and a lack of inhibitory control over antisocial, violent behavior that peaks at this age. Birth complications and minor physical anomalies are selectively associated with later violent behavior, especially when combined with adverse psychosocial risk factors for violence. Cigarette smoking during pregnancy may increase the risk for antisocial and violent behavior in later life by disrupting noradrenergic functioning and enhancement of cholinergic receptors that inhibit cardiac functioning. Malnutrition during pregnancy is associated with later antisocial behavior and may be mediated by protein deficiency. CONCLUSIONS: It is argued that early health intervention and prevention studies may provide the most effective way of reversing biological deficits that predispose to antisocial and aggressive behavior in children and adults.",Psychology; Prefrontal cortex; Developmental psychology; Psychosocial; Neuropsychology; Arousal; Antisocial personality disorder; Clinical psychology; Conduct disorder; Poison control; Psychiatry; Injury prevention,False,article,True,True,False,doi,,"{'venue': 'crossref', 'volume': 'crossref', 'issue': 'crossref', 'pages': 'crossref', 'publisher': 'crossref', 'url': 'crossref', 'lang': 'crossref'}",{'crossref': 7},"X013.R000 resolved | hits:OA,CR | winner:- | filled:venue:CR; lang:CR | missing:-"
A441,101017s0954579410000672,The interactive effect of marital conflict and stress reactivity on externalizing and internalizing symptoms: The role of laboratory stressors,Jelena Obradović; Nicole R. Bush; W. Thomas Boyce,Jelena Obradović,2011.0,10.1017/s0954579410000672,https://pubmed.ncbi.nlm.nih.gov/21262042,,,Development and Psychopathology,23,1,101-114,Cambridge University Press (CUP),en,https://doi.org/10.1017/s0954579410000672,0.9,resolved,openalex,2026-08-16T22:34:07Z,X013,"Growing evidence supports the biological sensitivity to context theory, which posits that physiologically reactive children, as indexed by autonomic nervous system (ANS) reactivity to laboratory stressors, are more susceptible to both negative and positive environmental influences than their low reactive peers. High biological sensitivity is a risk factor for behavioral and health problems in the context of high adversity, whereas in contexts of low adversity it has been found to promote positive adaptation. However, several studies have shown the opposite effect, finding that children who exhibited high ANS reactivity in response to interpersonal stressors were buffered from the deleterious effects of marital conflict, whereas children who showed low ANS reactivity were more vulnerable to high levels of marital conflict. Using an ethnically diverse sample of 260 kindergartners (130 girls, 130 boys), the current study investigated whether the interaction effect of marital conflict and the two branches of ANS reactivity on children's externalizing and internalizing symptoms differs with the nature of the laboratory challenge task used to measure children's stress response. As hypothesized, results indicate that the interaction between ANS reactivity and marital conflict significantly predicted children's behavior problems, but the direction of the effect varied with the nature of the challenge task (i.e., interpersonal or cognitive). This study illustrates the importance of considering the effect of laboratory stimuli when assessing whether children's ANS reactivity moderates the effects of adversity exposure on adaptation.",Psychology; Stressor; Reactivity (psychology); Context (archaeology); Developmental psychology; Interpersonal communication; Clinical psychology; Social psychology; Pathology; Alternative medicine; Paleontology; Biology,False,article,True,True,False,doi,,"{'venue': 'crossref', 'volume': 'crossref', 'issue': 'crossref', 'pages': 'crossref', 'publisher': 'crossref', 'url': 'crossref', 'lang': 'crossref'}",{'crossref': 7},"X013.R000 resolved | hits:OA,CR | winner:- | filled:venue:CR; lang:CR | missing:-"
A442,101016jbiopsych200805022,Cortisol Diurnal Rhythm and Stress Reactivity in Male Adolescents with Early-Onset or Adolescence-Onset Conduct Disorder,Graeme Fairchild; Stephanie H.M. van Goozen; Sarah Stollery; Jamie Brown; J. STANLEY GARDINER; J. Herbert; Ian Goodyer,Graeme Fairchild,2008.0,10.1016/j.biopsych.2008.05.022,https://pubmed.ncbi.nlm.nih.gov/18620338,,,Biological Psychiatry,64,7,599-606,Elsevier BV,en,https://doi.org/10.1016/j.biopsych.2008.05.022,0.9,resolved,openalex,2026-08-16T22:34:08Z,X013,"BACKGROUND: Previous studies have reported lower basal cortisol levels and reduced cortisol responses to stress in children and adolescents with conduct disorder (CD). It is not known whether these findings are specific to early-onset CD. This study investigated basal and stress-induced cortisol secretion in male participants with early-onset and adolescence-onset forms of CD. METHODS: Forty-two participants with early-onset CD, 28 with adolescence-onset CD, and 95 control subjects participated in the study. They collected saliva across the day to assess their cortisol awakening response and diurnal rhythm. Subsequently, salivary cortisol was measured before, during, and after a psychosocial stress procedure designed to elicit frustration. Cardiovascular activity and subjective mood states were also assessed during stress exposure. RESULTS: There were no group differences in morning cortisol levels or the size of the cortisol awakening response. Basal cortisol levels in the evening and at 11 am during the laboratory visit were higher in both CD subgroups relative to control subjects. In contrast, cortisol and cardiovascular responses to psychosocial stress were reduced in both CD subgroups compared with control subjects. All groups reported similar increases in negative mood states during stress. CONCLUSIONS: Our findings suggest that group differences in cortisol secretion are most pronounced during stress exposure, when participants with CD show cortisol hyporeactivity compared with control subjects. There was no evidence for reduced basal cortisol secretion in participants with CD, but rather increased secretion at specific time points. The results do not support developmentally sensitive differences in cortisol secretion between CD subtypes.",Evening; Cortisol awakening response; Basal (medicine); Internal medicine; Endocrinology; Psychology; Morning; Trier social stress test; Circadian rhythm; Glucocorticoid; Hydrocortisone; Mood,True,article,True,True,False,doi,,"{'venue': 'crossref', 'volume': 'crossref', 'issue': 'crossref', 'pages': 'crossref', 'publisher': 'crossref', 'url': 'crossref', 'lang': 'crossref'}",{'crossref': 7},"X013.R000 resolved | hits:OA,CR | winner:- | filled:venue:CR; lang:CR | missing:-"
A443,101176appiajp16261100,Response to Emotional Stimuli in Boys With Conduct Disorder,Sabine C. Herpertz; Bodo Mueller; Mutaz Qunaibi; Christiane Lichterfeld; Kerstin Konrad; Beate Herpertz‐Dahlmann,Sabine C. Herpertz,2005.0,10.1176/appi.ajp.162.6.1100,https://pubmed.ncbi.nlm.nih.gov/15930058,,,American Journal of Psychiatry,162,6,1100-1107,American Psychiatric Association Publishing,en,https://doi.org/10.1176/appi.ajp.162.6.1100,0.9,resolved,openalex,2026-08-16T22:34:08Z,X013,"OBJECTIVE: Boys with conduct disorder are at risk of persistently showing antisocial behavior in adult life, particularly if they have an additional diagnosis of attention deficit hyperactivity disorder (ADHD). In the search for biological risk factors that predispose children to the development of antisocial personality disorder, research has provided substantial data suggesting that autonomic hyporesponsiveness indicates a greater likelihood of future antisocial behavior. The purpose of this study was to examine autonomic arousal in boys with conduct disorder, comorbid conduct disorder and ADHD, and ADHD only. METHOD: In addition to self-ratings, electrodermal responses to pleasant, neutral, and unpleasant slides were obtained for 21 boys with conduct disorder and 54 boys with ADHD plus conduct disorder. Forty-three boys with a diagnosis of ADHD only were recruited as a clinical comparison group, and 43 boys with no conduct disorder or ADHD were included as a healthy comparison group. All subjects were ages 8-13 years. RESULTS: Compared to the healthy subjects and the subjects with ADHD only, the boys with conduct disorder and with ADHD plus conduct disorder reported lower levels of emotional response to aversive stimuli and lower autonomic responses to all slides independent of valence. CONCLUSIONS: Although the self-report data supported a deficit in reactivity to explicit fear cues, the psychophysiological data indicated that boys with conduct disorder both with and without a comorbid condition of ADHD are characterized by a generalized deficit in autonomic responsivity in an experimental situation in which children were exposed to complex visual stimuli of unpredictable affective quality. Psychophysiological findings may point to a deficit in associative information processing systems that normally produce adaptive cognitive-emotional reactions.",Conduct disorder; Psychology; Attention deficit hyperactivity disorder; Arousal; Clinical psychology; Borderline personality disorder; Developmental psychology; Antisocial personality disorder; Attention deficit disorder; Psychiatry; Poison control; Injury prevention,False,article,True,True,False,doi,,"{'venue': 'crossref', 'volume': 'crossref', 'issue': 'crossref', 'pages': 'crossref', 'publisher': 'crossref', 'url': 'crossref', 'lang': 'crossref'}",{'crossref': 7},"X013.R000 resolved | hits:OA,CR | winner:- | filled:venue:CR; lang:CR | missing:-"
A444,101016jneubiorev201609022,Understanding heterogeneity in conduct disorder: A review of psychophysiological studies,Kostas A. Fanti,Kostas A. Fanti,2016.0,10.1016/j.neubiorev.2016.09.022,https://pubmed.ncbi.nlm.nih.gov/27693700,,,Neuroscience &amp; Biobehavioral Reviews,91,,4-20,Elsevier BV,en,https://doi.org/10.1016/j.neubiorev.2016.09.022,0.9,resolved,openalex,2026-08-16T22:34:08Z,X013,,Psychology; Arousal; Moro reflex; Vagal tone; Skin conductance; Facial electromyography; Heart rate variability; Clinical psychology; Psychophysiology; Heart rate; Psychopathology; Empathy,False,article,True,True,False,doi,,"{'venue': 'crossref', 'volume': 'crossref', 'pages': 'crossref', 'publisher': 'crossref', 'url': 'crossref', 'lang': 'crossref'}",{'crossref': 6},"X013.R000 resolved | hits:OA,CR | winner:- | filled:venue:CR; lang:CR | missing:abstract"
A445,101017s0954579414001175,"The role of anxiety in the development, maintenance, and treatment of childhood aggression",Isabela Granic,Isabela Granic,2014.0,10.1017/s0954579414001175,https://pubmed.ncbi.nlm.nih.gov/25422976,,,Development and Psychopathology,26,4pt2,1515-1530,Cambridge University Press (CUP),en,https://doi.org/10.1017/s0954579414001175,0.9,resolved,openalex,2026-08-16T22:34:09Z,X013,"The majority of aggressive children exhibit symptoms of anxiety, yet none of our developmental models of aggression incorporate the role of anxiety, and our treatments ignore this comorbidity. This article outlines a novel theoretical model that specifies three hypotheses about comorbid anxious and aggressive children: (a) unpredictable parenting induces anxiety in children that in turn triggers aggressive behavior; (b) prolonged periods of anxiety deplete children's capacity to inhibit impulses and trigger bouts of aggression, and aggression in turn functions to regulate levels of anxiety; and (c) minor daily stressors give rise to anxiety while cognitive perseveration maintains anxious moods, increasingly disposing children to aggress. Little or no research has directly tested these hypotheses. Extant research and theory consistent with these claims are herein reviewed, and future research designs that can test them specifically are suggested. The clinical implications most relevant to the hypotheses are discussed, and to improve the efficacy of treatments for childhood aggression, it is proposed that anxiety may need to be the primary target of treatment.",Aggression; Psychology; Anxiety; Developmental psychology; Cognition; Clinical psychology; Extant taxon; Stressor; Developmental psychopathology; Psychopathology; Psychiatry; Evolutionary biology,False,article,True,True,False,doi,,"{'venue': 'crossref', 'volume': 'crossref', 'issue': 'crossref', 'pages': 'crossref', 'publisher': 'crossref', 'url': 'crossref', 'lang': 'crossref'}",{'crossref': 7},"X013.R000 resolved | hits:OA,CR | winner:- | filled:venue:CR; lang:CR | missing:-"
A446,101001jamapsychiatry20151900,Replacing<i>DSM</i>Categorical Analyses With Dimensional Analyses in Psychiatry Research,Cindy M. Yee; Daniel C. Javitt; Gregory A. Miller,Cindy M. Yee,2015.0,10.1001/jamapsychiatry.2015.1900,https://pubmed.ncbi.nlm.nih.gov/26559005,,,JAMA Psychiatry,72,12,1159,American Medical Association (AMA),en,https://doi.org/10.1001/jamapsychiatry.2015.1900,0.9,resolved,openalex,2026-08-16T22:34:10Z,X013,,Categorical variable; Psychology; Psychiatry; MEDLINE; Clinical psychology; Medicine; Statistics; Mathematics; Law; Political science,False,article,True,True,False,doi,,"{'venue': 'crossref', 'volume': 'crossref', 'issue': 'crossref', 'pages': 'crossref', 'publisher': 'crossref', 'url': 'crossref', 'lang': 'crossref'}",{'crossref': 7},"X013.R000 resolved | hits:OA,CR | winner:- | filled:venue:CR; lang:CR | missing:abstract"
A447,101016jbiopsych201105029,Neural Changes Associated with Treatment Outcome in Children with Externalizing Problems,Steven Woltering; Isabela Granic; Connie Lamm; Marc D. Lewis,Steven Woltering,2011.0,10.1016/j.biopsych.2011.05.029,https://pubmed.ncbi.nlm.nih.gov/21741030,,,Biological Psychiatry,70,9,873-879,Elsevier BV,en,https://doi.org/10.1016/j.biopsych.2011.05.029,0.9,resolved,openalex,2026-08-16T22:34:10Z,X013,"The current thesis directly investigated whether changes in the neural correlates of self-regulation (SR) are associated with the effectiveness of treatment for children’s externalizing problems. In order to test this, seventy-one children 8–12 years of age with clinical levels of externalizing behaviour and their parents completed a 12-week cognitive behavioural therapy program (12 sessions) with a parent management training component that was aimed at improving SR. Electroencephalogram (EEG) correlates of SR were evaluated before and after treatment with a go/no-go task requiring inhibitory control on the children. Results showed that event-related potential (ERP) correlates of SR, such as the frontal N2 and frontal P3 event-related potential magnitudes, differed between the clinical sample and a matched comparison group before treatment: the clinical sample had larger N2 magnitudes and smaller frontal P3 magnitudes. Children who showed improvement (45%) with treatment demonstrated a decrease in the magnitude of the N2 in comparison with children who did not improve. For improvers only, source analysis during the time period of the N2 modeled activation decreases in dorsomedial and ventromedial prefrontal cortex as well as the anterior medial temporal lobe. A decrease in N2 magnitudes and corresponding reductions in source activation, in children who improved with treatment, might reflect improved efficiency in the neural mechanisms of SR. These findings may be important steps toward a better identification of neural markers of SR and a better understanding of the mechanisms of treatment efficacy.",Prefrontal cortex; Frontal lobe; Psychology; Cognition; Temporal lobe; Neural correlates of consciousness; Audiology; Clinical psychology; Medicine; Epilepsy; Neuroscience,True,article,True,True,False,doi,,"{'venue': 'crossref', 'volume': 'crossref', 'issue': 'crossref', 'pages': 'crossref', 'publisher': 'crossref', 'url': 'crossref', 'lang': 'crossref', 'abstract': 'unpaywall'}","{'crossref': 7, 'unpaywall': 1}","X013.R000 resolved | hits:OA,CR | winner:- | filled:venue:CR; lang:CR; abstract:UN | missing:-"
A448,101017s0954579407070228,Neurophysiological mechanisms of emotion regulation for subtypes of externalizing children,Jim Stieben; Marc D. Lewis; Isabela Granic; Philip David Zelazo; Sidney J. Segalowitz; Debra Pepler,Jim Stieben,2007.0,10.1017/s0954579407070228,https://pubmed.ncbi.nlm.nih.gov/17459179,,,Development and Psychopathology,19,02,,Cambridge University Press (CUP),en,https://doi.org/10.1017/s0954579407070228,0.9,resolved,openalex,2026-08-16T22:34:13Z,X013,"Children referred for externalizing behavior problems may not represent a homogeneous population. Our objective was to assess neural mechanisms of emotion regulation that might distinguish subtypes of externalizing children from each other and from their normal age mates. Children with pure externalizing (EXT) problems were compared with children comorbid for externalizing and internalizing (MIXED) problems and with age-matched controls. Only boys were included in the analysis because so few girls were referred for treatment. We used a go/no-go task with a negative emotion induction, and we examined dense-array EEG data together with behavioral measures of performance. We investigated two event-related potential (ERP) components tapping inhibitory control or self-monitoring—the inhibitory N2 and error-related negativity (ERN)—and we constructed source models estimating their cortical generators. The MIXED children's N2s increased in response to the emotion induction, resulting in greater amplitudes than EXT children in the following trial block. ERN amplitudes were greatest for control children and smallest for EXT children with MIXED children in between, but only prior to the emotion induction. These results were paralleled by behavioral differences in response time and performance monitoring. ERP activity was localized to cortical sources suggestive of the dorsal anterior cingulate for control children, posterior cingulate areas for the EXT children, and both posterior cingulate and ventral cingulate/prefrontal regions for the MIXED children. These findings highlight different mechanisms of self-regulation underlying externalizing subtypes and point toward distinct developmental pathways and treatment strategies.We gratefully acknowledge the financial support provided by Grant 1 R21 MH67357-01 from the Developmental Psychopathology and Prevention Research branch of the National Institute of Mental Health (NIMH), as well as support from the Canadian Institutes for Health Research (CIHR). We are also grateful for support provided (to P.D.Z.) by the Canadian Foundation for Innovation.",Psychology; Developmental psychology; Neurophysiology; Cognitive psychology; Clinical psychology; Neuroscience,False,article,True,True,False,doi,,"{'venue': 'crossref', 'volume': 'crossref', 'issue': 'crossref', 'publisher': 'crossref', 'url': 'crossref', 'lang': 'crossref'}",{'crossref': 6},"X013.R000 resolved | hits:OA,CR | winner:- | filled:venue:CR; lang:CR | missing:-"
